TCODE,TCODE_DESC,TCODE_URL,ABAP_PROGRAM,PACKAGE,PACKAGE_DESC,MODULE,MODULE_DESC,MODULE_URL,MODULE_TOP,MODULE_TOP_DESC,MODULE_TOP_URL,COMPONENT,COMPONENT_DESC,COMPONENT_URL
/SAPDMC/LSMW,"LSM Workbench: Initial Screen",https://www.sap-tcodes.org/tcode//sapdmc/lsmw.html,/SAPDMC/SAPMLSMW,/SAPDMC/LSMW,"Legacy System Migration Workbench",BC-SRV-DX-LSM,"Legacy System Migration Workbench",https://www.sap-tcodes.org/analytics/module/bc-srv-dx-lsm.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
/SSF/AB,"Analysis browser & Download",https://www.sap-tcodes.org/tcode//ssf/ab.html,/SSF/DLBROWSER,/SSF/,"Service Software Framework",BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,ST-A/PI,"Servicetools for SAP Basis 731",https://www.sap-tcodes.org/analytics/component/st-a/pi.html
/SSF/PB,"Project browser & test environment",https://www.sap-tcodes.org/tcode//ssf/pb.html,/SSF/PROJBROWSER,/SSF/,"Service Software Framework",BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,ST-A/PI,"Servicetools for SAP Basis 731",https://www.sap-tcodes.org/analytics/component/st-a/pi.html
0000,"Dialog Box for Customizing",https://www.sap-tcodes.org/tcode/0000.html,RSTN0000,SCSC,"R/3 Customizing Tools",BC-CUS-TOL-IMG,"Implementation Guide",https://www.sap-tcodes.org/analytics/module/bc-cus-tol-img.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
0817_CHG,"Change Object",https://www.sap-tcodes.org/tcode/0817_chg.html,SAPLOA0817,SAOO,"SAP ArchiveLink Business Objects",BC-SRV-ARL,ArchiveLink,https://www.sap-tcodes.org/analytics/module/bc-srv-arl.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
0817_CUST,"SAP ArchiveLink: Bar Code Entry",https://www.sap-tcodes.org/tcode/0817_cust.html," ",SAOO,"SAP ArchiveLink Business Objects",BC-SRV-ARL,ArchiveLink,https://www.sap-tcodes.org/analytics/module/bc-srv-arl.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
0817_DIS,"Display Object",https://www.sap-tcodes.org/tcode/0817_dis.html,SAPLOA0817,SAOO,"SAP ArchiveLink Business Objects",BC-SRV-ARL,ArchiveLink,https://www.sap-tcodes.org/analytics/module/bc-srv-arl.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
0817_INS,"Create Object",https://www.sap-tcodes.org/tcode/0817_ins.html,SAPLOA0817,SAOO,"SAP ArchiveLink Business Objects",BC-SRV-ARL,ArchiveLink,https://www.sap-tcodes.org/analytics/module/bc-srv-arl.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
0REP,"Start of program, etc. from IMG",https://www.sap-tcodes.org/tcode/0rep.html,RSIMGEXE,AISB,"Audit Info System BC",BC-SEC-AIS,"System Audit Information System",https://www.sap-tcodes.org/analytics/module/bc-sec-ais.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_APPL,"Logistics and Accounting",https://www.sap-tcodes.org/analytics/component/sap_appl.html
ABAPDOCU,"Display ABAP Documentation",https://www.sap-tcodes.org/tcode/abapdocu.html,ABAP_DOCU_START,SABAPDOCU,"ABAP Documentation Objects in ABAP Workbench",BC-ABA-LA,"Syntax, Compiler, Runtime",https://www.sap-tcodes.org/analytics/module/bc-aba-la.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ABAPHELP,"Search ABAP Documentation",https://www.sap-tcodes.org/tcode/abaphelp.html,ABAP_DOCU_START,SABAPDOCU,"ABAP Documentation Objects in ABAP Workbench",BC-ABA-LA,"Syntax, Compiler, Runtime",https://www.sap-tcodes.org/analytics/module/bc-aba-la.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ABAP_DOCU_SHOW,"Call ABAP Keyword Documentation",https://www.sap-tcodes.org/tcode/abap_docu_show.html,SAPLABAP_DOCU,SABAPDOCU,"ABAP Documentation Objects in ABAP Workbench",BC-ABA-LA,"Syntax, Compiler, Runtime",https://www.sap-tcodes.org/analytics/module/bc-aba-la.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ABAP_TRACE,"ABAP Objects Runtime Analysis",https://www.sap-tcodes.org/tcode/abap_trace.html,SAPLS_ABAP_TRACE_DATA,S_ABAP_TRACE,"ABAP TRACE",BC-DWB-TOO-RTA,"Runtime Analysis",https://www.sap-tcodes.org/analytics/module/bc-dwb-too-rta.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ABDBG_TRACE,"Debugger Trace",https://www.sap-tcodes.org/tcode/abdbg_trace.html,ABDBG_TRACE,SABP_DEBUG_EXT,"External Activation of ABAP Debugger",BC-ABA-LA,"Syntax, Compiler, Runtime",https://www.sap-tcodes.org/analytics/module/bc-aba-la.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ABSE61,"SE61 for ABAP, ABEN and DYNP Objects",https://www.sap-tcodes.org/tcode/abse61.html,ABAP_DOCU_EDIT,SABAPDOCU,"ABAP Documentation Objects in ABAP Workbench",BC-ABA-LA,"Syntax, Compiler, Runtime",https://www.sap-tcodes.org/analytics/module/bc-aba-la.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ACF_WHITELIST_SETUP,"Install ACF Security List",https://www.sap-tcodes.org/tcode/acf_whitelist_setup.html,WDR_ACF_WL_INSTALL,SWDP_UIEL_ACTIVE_COMPONENT,"UIE Library ""ActiveComponent""",BC-WD-ACF,"Bitte Unterkomponenten verwenden (Hinweis 1665488)",https://www.sap-tcodes.org/analytics/module/bc-wd-acf.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_UI,"User Interface Technology",https://www.sap-tcodes.org/analytics/component/sap_ui.html
ACLA,"Define Archiving Classes",https://www.sap-tcodes.org/tcode/acla.html," ",SARC,"Archive Development Kit",BC-CCM-ADK,"Archive Development Kit",https://www.sap-tcodes.org/analytics/module/bc-ccm-adk.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ACO_PROXY,"SAP ACO Proxy generation",https://www.sap-tcodes.org/tcode/aco_proxy.html,CREATE_ACO_PROXY,SAP_ACO_ADMIN,"SAP ACO Admin/Designtime UIs",BC-MID-RFC,RFC,https://www.sap-tcodes.org/analytics/module/bc-mid-rfc.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AD20,"Search help maintenance (for IMG)",https://www.sap-tcodes.org/tcode/ad20.html,SAPLSD30,SDD,"Data Dictionary Maintenance 2.2 (and 3.0)",BC-DWB-DIC-AC,"Activation Program, Conversion Program, DB Utility, MC, SPDD",https://www.sap-tcodes.org/analytics/module/bc-dwb-dic-ac.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AD21,"Matchcode maintenance (for IMG)",https://www.sap-tcodes.org/tcode/ad21.html,SAPMSD20,SDD,"Data Dictionary Maintenance 2.2 (and 3.0)",BC-DWB-DIC-AC,"Activation Program, Conversion Program, DB Utility, MC, SPDD",https://www.sap-tcodes.org/analytics/module/bc-dwb-dic-ac.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ADA_COCKPIT_LVC,"liveCache im DBA Cockpit",https://www.sap-tcodes.org/tcode/ada_cockpit_lvc.html,RSLVCADM,SADA,"Porting and CCMS SAP DB",BC-DB-SDB,MaxDB,https://www.sap-tcodes.org/analytics/module/bc-db-sdb.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ADA_COCKPIT_VOL,"liveCache Volumes in DBA Cockpit",https://www.sap-tcodes.org/tcode/ada_cockpit_vol.html,RSLVCADM,SADA,"Porting and CCMS SAP DB",BC-DB-SDB,MaxDB,https://www.sap-tcodes.org/analytics/module/bc-db-sdb.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ADA_GOTO_ALERT_MONIT,"Alert Monitor",https://www.sap-tcodes.org/tcode/ada_goto_alert_monit.html,ADA_GOTO_ALERT_MONITOR,SADA,"Porting and CCMS SAP DB",BC-DB-SDB,MaxDB,https://www.sap-tcodes.org/analytics/module/bc-db-sdb.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ADA_SQLDBC,SQLDBC_CONS,https://www.sap-tcodes.org/tcode/ada_sqldbc.html,RSADA_SQLDBC_CONS,SADA,"Porting and CCMS SAP DB",BC-DB-SDB,MaxDB,https://www.sap-tcodes.org/analytics/module/bc-db-sdb.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AL08,"Users Logged On",https://www.sap-tcodes.org/tcode/al08.html,RSUSR000,SAPWL_TOOLS,"SAP Workload Analysis: Various Programs",BC-CCM-MON-SHM,"IMS:  Agents and related topics",https://www.sap-tcodes.org/analytics/module/bc-ccm-mon-shm.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AL08_OLD,"List of All Users Logged On",https://www.sap-tcodes.org/tcode/al08_old.html,RSUSR000,SAPWL_TOOLS,"SAP Workload Analysis: Various Programs",BC-CCM-MON-SHM,"IMS:  Agents and related topics",https://www.sap-tcodes.org/analytics/module/bc-ccm-mon-shm.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AL11,"Display SAP Directories",https://www.sap-tcodes.org/tcode/al11.html,RSWATCH0,SMOS,"Monitoring Operating System",BC-CCM-MON-OS,"Operating System Monitors",https://www.sap-tcodes.org/analytics/module/bc-ccm-mon-os.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AL11_OLD,"Display SAP Directories",https://www.sap-tcodes.org/tcode/al11_old.html,RSWATCH0_OLD,SMOS,"Monitoring Operating System",BC-CCM-MON-OS,"Operating System Monitors",https://www.sap-tcodes.org/analytics/module/bc-ccm-mon-os.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AL12,"Display Table Buffer (Exp. Session)",https://www.sap-tcodes.org/tcode/al12.html,RSDBBUFF,STUN,"DBA: All the rest in English",BC-CCM-MON-TUN,"Performance Monitors (TCC)",https://www.sap-tcodes.org/analytics/module/bc-ccm-mon-tun.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AL13,"Display Shared Memory (Expert Mode)",https://www.sap-tcodes.org/tcode/al13.html,RSTUNSHM,STUN,"DBA: All the rest in English",BC-CCM-MON-TUN,"Performance Monitors (TCC)",https://www.sap-tcodes.org/analytics/module/bc-ccm-mon-tun.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AL15,"Customize SAPOSCOL destination",https://www.sap-tcodes.org/tcode/al15.html,RSHOSTLD,SMOS,"Monitoring Operating System",BC-CCM-MON-OS,"Operating System Monitors",https://www.sap-tcodes.org/analytics/module/bc-ccm-mon-os.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ALRTCATDEF,"Editing Alert Categories",https://www.sap-tcodes.org/tcode/alrtcatdef.html," ",SALERT_CORE,"Central Alert Server",BC-SRV-GBT-ALM,"Alert Framework",https://www.sap-tcodes.org/analytics/module/bc-srv-gbt-alm.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ALRTCATDEF_SEL,"Define Alert Category",https://www.sap-tcodes.org/tcode/alrtcatdef_sel.html,RSALERTCATDEF,SALERT_CORE,"Central Alert Server",BC-SRV-GBT-ALM,"Alert Framework",https://www.sap-tcodes.org/analytics/module/bc-srv-gbt-alm.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ALRTDISP,"Display Alerts",https://www.sap-tcodes.org/tcode/alrtdisp.html,RSALERTDISP,SALERT_CORE,"Central Alert Server",BC-SRV-GBT-ALM,"Alert Framework",https://www.sap-tcodes.org/analytics/module/bc-srv-gbt-alm.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ALRTINBOX,"Alert Inbox",https://www.sap-tcodes.org/tcode/alrtinbox.html,RSALERTINBOX,SALERT_CORE,"Central Alert Server",BC-SRV-GBT-ALM,"Alert Framework",https://www.sap-tcodes.org/analytics/module/bc-srv-gbt-alm.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ALRTMON,"Alert Monitor",https://www.sap-tcodes.org/tcode/alrtmon.html,RMPAALRTMONITOR,S_ME_PUSH,"Mobile: Push technology",BC-MOB,"SAP NetWeaver Mobile - Use subcomponents",https://www.sap-tcodes.org/analytics/module/bc-mob.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ALRTPERS,"Personalize Alert Delivery",https://www.sap-tcodes.org/tcode/alrtpers.html,RSALERTPERSONALIZE,SALERT_CORE,"Central Alert Server",BC-SRV-GBT-ALM,"Alert Framework",https://www.sap-tcodes.org/analytics/module/bc-srv-gbt-alm.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ALRTPROC,"Process Alerts",https://www.sap-tcodes.org/tcode/alrtproc.html,RSALERTPROC,SALERT_CORE,"Central Alert Server",BC-SRV-GBT-ALM,"Alert Framework",https://www.sap-tcodes.org/analytics/module/bc-srv-gbt-alm.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ALRTSUBSCR,"Subscribe to Alert Categories",https://www.sap-tcodes.org/tcode/alrtsubscr.html,RSALERTSUBSCRIBE,SALERT_CORE,"Central Alert Server",BC-SRV-GBT-ALM,"Alert Framework",https://www.sap-tcodes.org/analytics/module/bc-srv-gbt-alm.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ALVIEWER,"ArchiveLink Viewer in the Web",https://www.sap-tcodes.org/tcode/alviewer.html,ARCHIVELINK_VIEWER,SAOP,"ArchiveLink general",BC-SRV-ARL,ArchiveLink,https://www.sap-tcodes.org/analytics/module/bc-srv-arl.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AMC_LOG_ADMIN,"Administration of ABAP Messaging Cha",https://www.sap-tcodes.org/tcode/amc_log_admin.html,RS_AMC_LOG_ADMIN,SAMC_TOOLS,"AMC troubleshooting tools, e.g. logging, tracing, etc.",BC-MID-AC,"ABAP Channels",https://www.sap-tcodes.org/analytics/module/bc-mid-ac.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AMC_LOG_PROCESSING,"Selection of AMC Log Entries",https://www.sap-tcodes.org/tcode/amc_log_processing.html,RS_AMC_LOG_PROCESSING,SAMC_TOOLS,"AMC troubleshooting tools, e.g. logging, tracing, etc.",BC-MID-AC,"ABAP Channels",https://www.sap-tcodes.org/analytics/module/bc-mid-ac.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AMC_SHOW_LOG_LIST,"Show List of activated AMC Logs",https://www.sap-tcodes.org/tcode/amc_show_log_list.html,RS_AMC_SHOW_LOG_LIST,SAMC_TOOLS,"AMC troubleshooting tools, e.g. logging, tracing, etc.",BC-MID-AC,"ABAP Channels",https://www.sap-tcodes.org/analytics/module/bc-mid-ac.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AMDP_UTIL,"Run All AMDP Reports",https://www.sap-tcodes.org/tcode/amdp_util.html,RS_AMDP_UTIL,SABP_AMDP_UTIL,"Helper Programs for ABAP-Managed Database Procedures",BC-ABA-LA,"Syntax, Compiler, Runtime",https://www.sap-tcodes.org/analytics/module/bc-aba-la.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AMEN,"ABAP Tools Menu",https://www.sap-tcodes.org/tcode/amen.html,RSABAPME,SABP,"ABAP Runtime Environment",BC-ABA-LA,"Syntax, Compiler, Runtime",https://www.sap-tcodes.org/analytics/module/bc-aba-la.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ANA_VAR,"Table Analysis: Analysis Variants",https://www.sap-tcodes.org/tcode/ana_var.html,SAPLARCH_ANA_ADMIN,S_ARCH_DB_ANALYZE,"Table Analysis",BC-CCM-TAN,"Transaction TAANA for Table Analysis",https://www.sap-tcodes.org/analytics/module/bc-ccm-tan.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ANST,"Automated Note Search Tool",https://www.sap-tcodes.org/tcode/anst.html,ANST_SEARCH_TOOL,SANST,"Automated Notes Search Tool",BC-UPG-NA,"SAP Note Assistant",https://www.sap-tcodes.org/analytics/module/bc-upg-na.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ANST_SEARCH_TOOL,"Automated Note Search Tool",https://www.sap-tcodes.org/tcode/anst_search_tool.html,ANST_SEARCH_TOOL,SANST,"Automated Notes Search Tool",BC-UPG-NA,"SAP Note Assistant",https://www.sap-tcodes.org/analytics/module/bc-upg-na.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ANZARCH,"Display Reloaded Structures",https://www.sap-tcodes.org/tcode/anzarch.html,SAPLSHI18_B,SHI3,"General hierarchy maintenance: Archiving / change documents",BC-CUS-TOL-HMT,"Hierarchy Storage",https://www.sap-tcodes.org/analytics/module/bc-cus-tol-hmt.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AOBJ,"Archiving object definition",https://www.sap-tcodes.org/tcode/aobj.html," ",SARC,"Archive Development Kit",BC-CCM-ADK,"Archive Development Kit",https://www.sap-tcodes.org/analytics/module/bc-ccm-adk.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
APB_ISR_CUST,"ISR Scenario Customizing",https://www.sap-tcodes.org/tcode/apb_isr_cust.html," ",APB_ISR,"Internal Service Request on ABA",BC-MUS-LP,Launchpad,https://www.sap-tcodes.org/analytics/module/bc-mus-lp.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
APB_ISR_CUST_OVS,"ISR OVS Customizing",https://www.sap-tcodes.org/tcode/apb_isr_cust_ovs.html," ",APB_ISR,"Internal Service Request on ABA",BC-MUS-LP,Launchpad,https://www.sap-tcodes.org/analytics/module/bc-mus-lp.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
APB_LPD_CALL_B_I_TXN,"Call Transaction via Batch Input",https://www.sap-tcodes.org/tcode/apb_lpd_call_b_i_txn.html,APB_LPD_CALL_BATCH_INPUT_TXN,APB_LAUNCHPAD,"Launchpad (generic functions)",BC-MUS-LP,Launchpad,https://www.sap-tcodes.org/analytics/module/bc-mus-lp.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_UI,"User Interface Technology",https://www.sap-tcodes.org/analytics/component/sap_ui.html
APB_LPD_CALL_ISQ,"Launch an Infoset Query",https://www.sap-tcodes.org/tcode/apb_lpd_call_isq.html,APB_LPD_CALL_INFOSET_QUERY,APB_LAUNCHPAD,"Launchpad (generic functions)",BC-MUS-LP,Launchpad,https://www.sap-tcodes.org/analytics/module/bc-mus-lp.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_UI,"User Interface Technology",https://www.sap-tcodes.org/analytics/component/sap_ui.html
APB_LPD_CALL_TRANS,APB_LPD_CALL_TRANSACTION,https://www.sap-tcodes.org/tcode/apb_lpd_call_trans.html,APB_LPD_CALL_TRANSACTION,APB_LAUNCHPAD,"Launchpad (generic functions)",BC-MUS-LP,Launchpad,https://www.sap-tcodes.org/analytics/module/bc-mus-lp.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_UI,"User Interface Technology",https://www.sap-tcodes.org/analytics/component/sap_ui.html
APB_LPD_RRMXP_REMOTE,"Call Transaction RRMXP in a remote s",https://www.sap-tcodes.org/tcode/apb_lpd_rrmxp_remote.html,APB_LPD_RRMXP_REMOTE,APB_LAUNCHPAD,"Launchpad (generic functions)",BC-MUS-LP,Launchpad,https://www.sap-tcodes.org/analytics/module/bc-mus-lp.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_UI,"User Interface Technology",https://www.sap-tcodes.org/analytics/component/sap_ui.html
ARCH_PROT,"Archiving Logs",https://www.sap-tcodes.org/tcode/arch_prot.html,SAPLAPROT_DISPLAY,S_ARCH_PROT,"Archiving: Logs",BC-CCM-ADK,"Archive Development Kit",https://www.sap-tcodes.org/analytics/module/bc-ccm-adk.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ASACT,"Activate Application Stat. Types",https://www.sap-tcodes.org/tcode/asact.html," ",STUA,"Application Monitor",BC-CCM-MON,Monitoring,https://www.sap-tcodes.org/analytics/module/bc-ccm-mon.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ASOKEY,"Definition of SAP Function OPENKEY",https://www.sap-tcodes.org/tcode/asokey.html," ",STUA,"Application Monitor",BC-CCM-MON,Monitoring,https://www.sap-tcodes.org/analytics/module/bc-ccm-mon.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AS_ADMIN,"SAP AS: Administration",https://www.sap-tcodes.org/tcode/as_admin.html,SAPLAS_ADMIN,SARCIS,"Archive Information System",BC-CCM-ADK-AS,"Archive Information System",https://www.sap-tcodes.org/analytics/module/bc-ccm-adk-as.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
AS_AFB,"Archive File Browser",https://www.sap-tcodes.org/tcode/as_afb.html,SAPLAS_AFB,S_AS_AFB,"Archive File Browser",BC-CCM-ADK-AS,"Archive Information System",https://www.sap-tcodes.org/analytics/module/bc-ccm-adk-as.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ATC,"ATC Administration",https://www.sap-tcodes.org/tcode/atc.html," ",SATC_MONITORING_SVC,"INTERNAL: - *NO* REUSE - Monitoring services",BC-DWB-TOO-ATF,"ABAP Test Frameworks ( ATC, CheckMan, Code Inspector)",https://www.sap-tcodes.org/analytics/module/bc-dwb-too-atf.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
ATC_A,"Administration of ATC (SAP internal)",https://www.sap-tcodes.org/tcode/atc_a.html," ",SATC_MONITORING_UI,"INTERNAL: - *NO* REUSE - Monitoring UI",BC-DWB-TOO-ATF,"ABAP Test Frameworks ( ATC, CheckMan, Code Inspector)",https://www.sap-tcodes.org/analytics/module/bc-dwb-too-atf.html,BC,"Basis Components",https://www.sap-tcodes.org/analytics/module/bc.html,SAP_BASIS,"SAP Basis Component",https://www.sap-tcodes.org/analytics/component/sap_basis.html
